paper_id,au_id,aff_id,aff_name
7F0252D9,77174968,0A10A938,bilkent university
7F0252D9,28F27065,0A10A938,bilkent university
7F0323A4,83E6D953,350410CF,university of hong kong
7F03C4EF,76760552,04D98949,old dominion university
7F03C4EF,7E9FFA37,04D98949,old dominion university
7F04712E,80BCCE1D,08548E70,beijing university of posts and telecommunications
7F04712E,7F570802,08548E70,beijing university of posts and telecommunications
7F060508,753E793C,4D0FB79F,commonwealth scientific and industrial research organisation
7F060508,7E990980,4D0FB79F,commonwealth scientific and industrial research organisation
7F060508,7E404A01,4D0FB79F,commonwealth scientific and industrial research organisation
7F060508,8033895F,4D0FB79F,commonwealth scientific and industrial research organisation
7F07AA9B,08800374,06194FDE,rutgers university
7F088D72,7E44D230,4FF45383,ibm
7F088D72,7F2B175F,4FF45383,ibm
7F088D72,801F11C2,4FF45383,ibm
7F088D72,812613A5,4FF45383,ibm
7F088D72,85C400BA,0D109F83,purdue university
7F09242B,2915CE74,34C77BFA,hp labs
7F09242B,801719DB,34C77BFA,hp labs
7F09242B,84AF7035,0966B229,university of illinois at urbana champaign
7F09242B,80509AFE,0966B229,university of illinois at urbana champaign
7F0A10FC,0947B9F8,0754B26A,istituto di scienza e tecnologie dell informazione
7F0A10FC,7DF24B4C,,
7F0A7BB0,7E7AD024,0A254897,national university of defense technology
7F0A7BB0,7CEF47EA,0A254897,national university of defense technology
7F0A7BB0,7D8F09A2,0A254897,national university of defense technology
7F0A7BB0,774D1C2D,0A254897,national university of defense technology
7F0A7BB0,7D803DE2,0A254897,national university of defense technology
7F0A7BB0,7F3A9E2F,0A254897,national university of defense technology
7F0A9302,7DD2B7A0,4FF45383,ibm
7F0A9302,80104DE2,4FF45383,ibm
7F0ACB8E,7D18D664,00FF56A8,national taiwan university
7F0ACB8E,7F7C9CBB,00FF56A8,national taiwan university
7F0B5358,7FA76EB7,0739CB12,digital enterprise research institute
7F0B5358,7F5B9F42,0739CB12,digital enterprise research institute
7F0B5358,80215313,0739CB12,digital enterprise research institute
7F0B5358,84F40D6F,0739CB12,digital enterprise research institute
7F0B5D4E,014510EA,,
7F0C6E4B,813C6809,05C86094,stanford university
7F0C6E4B,84A13F7C,05C86094,stanford university
7F0C6E4B,7D58E146,05C86094,stanford university
7F0C6E4B,7FC41465,05C86094,stanford university
7F0C6E4B,7FA64B45,05C86094,stanford university
7F0D278F,7D33F0F6,,
7F0D278F,7FE95BD0,,
7F0D4817,863AEE9D,07CA5884,georgia institute of technology
7F0D4817,7D1D9836,07CA5884,georgia institute of technology
7F0D4817,800836E7,07CA5884,georgia institute of technology
7F0DE00B,0328B88F,0739CB12,digital enterprise research institute
7F0FDD85,073FBF8F,4FF45383,ibm
7F0FDD85,7EA3D2C5,4FF45383,ibm
7F0FDD85,7AD66F79,4FF45383,ibm
7F0FDD85,7D5A8BF0,4FF45383,ibm
7F0FDD85,7FF5C42B,4FF45383,ibm
7F0FDD85,6CE2FCD8,4FF45383,ibm
7F0FDD85,7EFD969E,4FF45383,ibm
7F0FE22A,6BA4D4A9,056FA77A,university of haifa
7F0FE22A,58D964C4,056FA77A,university of haifa
7F0FE22A,7C5840AD,056FA77A,university of haifa
7F0FE22A,77A92C91,056FA77A,university of haifa
7F0FE22A,863E07D1,056FA77A,university of haifa
7F0FE22A,7B3553F3,056FA77A,university of haifa
7F10B3F2,7965D96A,0259891E,university of illinois at chicago
7F10B3F2,7F1D439C,038CB6F6,stony brook university
7F10B3F2,854799DA,038CB6F6,stony brook university
7F10B3F2,76A9BBB4,038CB6F6,stony brook university
7F115E58,0426113E,08EF476D,max planck society
7F115E58,10B87B30,08EF476D,max planck society
7F115E58,7A93F0F4,08EF476D,max planck society
7F12A379,796805D5,,
7F12A379,6EEF92AC,,
7F12A379,7B512ABB,,
7F12F2D4,7E689FB7,09368EC9,university of california santa barbara
7F12F2D4,7FB97950,09368EC9,university of california santa barbara
7F12F2D4,8150A0FF,09368EC9,university of california santa barbara
7F12F2D4,769D8786,09368EC9,university of california santa barbara
7F13AB06,12347F2B,01F164D0,ghent university
7F13AB06,13A66129,01F164D0,ghent university
7F13AB06,17BC5B4E,01F164D0,ghent university
7F13AB06,75F1EB7C,01F164D0,ghent university
7F13AB06,777E420F,01F164D0,ghent university
7F177B6A,7D39420F,01776B6C,university of massachusetts amherst
7F17A2E1,703C797C,4FF45383,ibm
7F17A2E1,7EA817D8,4FF45383,ibm
7F17A2E1,7C74928A,4FF45383,ibm
7F17A2E1,7A8712C6,4FF45383,ibm
7F17A2E1,80EE1E0B,4FF45383,ibm
7F17A2E1,2C08A5AE,4FF45383,ibm
7F19E723,814ACFC8,0A97E0C1,the chinese university of hong kong
7F19E723,7E52D700,0A97E0C1,the chinese university of hong kong
7F1AC4F5,022BB7D8,0BC7337B,national research council
7F1AC4F5,7DB5D81F,0BC7337B,national research council
7F1AC4F5,0947B9F8,0BC7337B,national research council
7F1C6993,689F4A21,0A2FAFA5,duke university
7F1C6993,8218D075,0A2FAFA5,duke university
7F1CF938,8359D325,0B185497,lehigh university
7F1CF938,8009229E,0B185497,lehigh university
7F1D154A,7EDCD550,34C77BFA,hp labs
7F1D154A,7AD118B4,34C77BFA,hp labs
7F1D154A,7F981E0D,34C77BFA,hp labs
7F1D18C1,7A7ED56E,01A8C383,university of michigan
7F1D18C1,86279BC5,01A8C383,university of michigan
7F1D18C1,7CF1C640,01A8C383,university of michigan
7F1DA0D3,09088F64,4DE273D0,raytheon
7F1EE82D,76DD1507,373A6845,leipzig university
7F1EE82D,80098F2D,373A6845,leipzig university
7F1EE82D,296B659F,373A6845,leipzig university
7F1EE82D,05135874,373A6845,leipzig university
7F1EE82D,7D8C4098,373A6845,leipzig university
7F20D7A3,7EB8E2C8,0A10A938,bilkent university
7F20D7A3,7A039F49,0A10A938,bilkent university
7F20D7A3,28F27065,0A10A938,bilkent university
7F21B9AF,75385710,0C01DCFD,university of washington
7F21B9AF,12C0F2CE,08B17323,vienna university of technology
7F23B019,03C73805,003E7116,graz university of technology
7F23B019,7ABDD43C,003E7116,graz university of technology
7F23B019,7E18D779,003E7116,graz university of technology
7F23B019,13A83BBF,003E7116,graz university of technology
7F23B019,0D928208,003E7116,graz university of technology
7F23E67D,7E8BA5A3,09D7E4FA,university of queensland
7F23E67D,7527A889,00BCE652,poznan university of economics
7F23E67D,71D31F3B,00BCE652,poznan university of economics
7F23E67D,2C2F6C0B,00BCE652,poznan university of economics
7F2414B8,849AB165,04F0A8A0,beihang university
7F24BC0C,859FC1DE,05C86094,stanford university
7F24BC0C,0C07A6C6,05C86094,stanford university
7F24BC0C,7F44D56E,05C86094,stanford university
7F24BC0C,7EAEC6F9,05C86094,stanford university
7F2A1DA0,78896EA6,0619822C,karlsruhe institute of technology
7F2A1DA0,086B7CFD,0619822C,karlsruhe institute of technology
7F2A1DA0,860B853E,,
7F2AB828,7FF6BDF1,,
7F2DA0A9,73705439,,
7F2DB3CF,7FCE7F3E,0B0ADEB6,university of toronto
7F2DB3CF,7EF76ECB,0B0ADEB6,university of toronto
7F2E5D2F,800A736D,05282E0D,university of texas at austin
7F2E5D2F,8008E5A7,05282E0D,university of texas at austin
7F2ECC89,793DD842,01F164D0,ghent university
7F2ECC89,409EB8EF,01F164D0,ghent university
7F2ECC89,7978492B,01F164D0,ghent university
7F2ECC89,8639DE1E,01F164D0,ghent university
7F320E3E,1EF0234D,0389C918,instituto politecnico nacional
7F320E3E,179E26D3,0389C918,instituto politecnico nacional
7F320E3E,421BFFA0,0389C918,instituto politecnico nacional
7F320E3E,7C8F29F3,0389C918,instituto politecnico nacional
7F372561,14881487,08B17323,vienna university of technology
7F372561,848E8FB5,08B17323,vienna university of technology
7F372561,62CCE319,08B17323,vienna university of technology
7F372561,852A8469,,
7F37F944,760B160D,4FF45383,ibm
7F37F944,7B5B5847,4FF45383,ibm
7F37F944,7F75CF5C,4FF45383,ibm
7F37F944,7E700028,4FF45383,ibm
7F37FDCA,84E175B5,08EF476D,max planck society
7F37FDCA,3CEB330E,08EF476D,max planck society
7F37FDCA,1EAFC7AC,08EF476D,max planck society
7F38895B,7F676C3C,0368D319,university of lugano
7F38B495,80187FD2,0056B275,university of adelaide
7F38B495,7D4E8F3A,0056B275,university of adelaide
7F39D210,8284BC46,4FF45383,ibm
7F39D210,733E631A,4FF45383,ibm
7F39D210,7FA0B4B3,4FF45383,ibm
7F39D210,8549A9D2,4FF45383,ibm
7F39D210,815A68D1,4FF45383,ibm
7F3A9EAD,7C1ED1B5,34C77BFA,hp labs
7F3A9EAD,7FE71F03,34C77BFA,hp labs
7F3A9EAD,7E17CBE4,34C77BFA,hp labs
7F3BFBC6,81D23CB3,0A2FAFA5,duke university
7F3CC10D,7E5346BE,05C86094,stanford university
7F3D7973,7E80B9BB,00FF56A8,national taiwan university
7F3D7973,7E0CF1A3,00FF56A8,national taiwan university
7F3D7973,84C47392,0A5AB93B,benq
7F3EEA29,8544C5FC,4FF45383,ibm
7F3EEA29,7F38C141,4FF45383,ibm
7F3F12C4,847FDCB0,08F7F83A,emory university
7F3F12C4,75608E90,08F7F83A,emory university
7F3F12C4,84C2D017,08F7F83A,emory university
7F3F12F5,7ED55DAF,0619822C,karlsruhe institute of technology
7F3F12F5,73B7739A,,
7F3F12F5,7ACC9F8A,,
7F3F12F5,793E0905,,
7F3F1FB3,7F6FFF97,0619822C,karlsruhe institute of technology
7F403818,78989BA3,0619822C,karlsruhe institute of technology
7F407822,82BA4BC6,06D39D72,tokyo institute of technology
7F407822,82022B76,06D39D72,tokyo institute of technology
7F42FC99,85E518F2,,
7F42FC99,7D5E51B4,,
7F45899D,7CF1CDFB,03CAFC05,autonomous university of madrid
7F45899D,7D01ECFB,03CAFC05,autonomous university of madrid
7F466DE1,7FF76D47,863BFDE1,facebook
7F46C2C6,0158965E,4C6E8511,lawrence livermore national laboratory
7F46C2C6,7EB80123,07CA5884,georgia institute of technology
7F46C2C6,78EFB017,07CA5884,georgia institute of technology
7F48F206,02384EEE,,
7F4D2D95,813985B1,04F0A8A0,beihang university
7F4D2D95,753D1550,04F0A8A0,beihang university
7F4D2D95,7E531A40,04F0A8A0,beihang university
7F4D2D95,7F9DC04A,04F0A8A0,beihang university
7F4DCF10,84469FAA,06041575,university college dublin
7F4DCF10,859E7518,06041575,university college dublin
7F4DCF10,7D0ED6A3,06041575,university college dublin
7F4E6307,80238C16,043A55FE,universite de montreal
7F4E6E17,7E246AFF,,
7F4E6E17,0E26BDB3,,
7F4EBB52,7837C445,863BFDE1,facebook
7F4FB524,7DDE0015,0389C918,instituto politecnico nacional
7F4FB524,7C6701B7,0389C918,instituto politecnico nacional
7F4FD694,821DA4B8,0AD3D01F,san diego supercomputer center
7F52426F,767C3A5E,09368EC9,university of california santa barbara
7F52426F,856B36EA,09368EC9,university of california santa barbara
7F52426F,81212FE4,09368EC9,university of california santa barbara
7F52426F,863E2C62,09368EC9,university of california santa barbara
7F52426F,80535E7D,09368EC9,university of california santa barbara
7F52426F,7F7E0808,0D109F83,purdue university
7F52426F,82E220CC,0D109F83,purdue university
7F52426F,76EBE03C,0D109F83,purdue university
7F532E32,04863005,,
7F532E32,09F0DCAB,,
7F536643,0B60DD2D,08B17323,vienna university of technology
7F536643,1296640A,08B17323,vienna university of technology
7F536643,411D36FD,08B17323,vienna university of technology
7F536643,794FD10D,08B17323,vienna university of technology
7F539AC0,7F261178,,
7F539AC0,4A535BC5,,
7F539AC0,75B16A51,,
7F54D50F,84801BD2,003E1361,university of belgrade
7F54D50F,7566CB42,003E1361,university of belgrade
7F551482,0FCA109E,08B17323,vienna university of technology
7F551482,847F721D,08B17323,vienna university of technology
7F551482,759C6D5E,08B17323,vienna university of technology
7F551482,62CCE319,08B17323,vienna university of technology
7F551482,852A8469,,
7F574298,7E143110,0154426A,kyoto university
7F574298,7D2E7312,,
7F5790A7,4BFF66B8,01A8C383,university of michigan
7F5790A7,7E7C69E0,01A8C383,university of michigan
7F5790A7,002C2840,01A8C383,university of michigan
7F590356,1A64EDD7,04B854A6,university of castilla la mancha
7F590356,802E5D1B,04B854A6,university of castilla la mancha
7F590356,8148A78B,04B854A6,university of castilla la mancha
7F5A08AD,76A37D75,056EA0E2,university of sheffield
7F5A4478,854D0D92,,
7F5A4478,83B730ED,,
7F5A4478,78C5EA2C,,
7F5A4478,7F101105,,
7F5B7F1C,7DB815F0,03D87DC1,hanoi university
7F5CE262,009D85E9,0ADA5E4F,king juan carlos university
7F5E5F73,79AF217E,05C86094,stanford university
7F5E5F73,6FF9A5FC,05C86094,stanford university
7F5FA7F5,798AC001,,
7F5FB188,84DAC642,,
7F5FB188,79F7A3E7,,
7F5FB188,033D954F,,
7F5FB188,84B1C926,,
7F5FB188,85483ECF,,
7F5FB188,84F56309,,
7F5FB188,7DDBCC55,,
7F60055B,80ACD140,4FF45383,ibm
7F60055B,7B7BA2CB,01F1D439,university of saskatchewan
7F609E8E,7D04AD2C,,
7F609E8E,790801A9,,
7F609E8E,290C7BA8,,
7F609E8E,05D2DB2D,,
7F609E8E,7CC93586,,
7F61581B,76C81530,05E1B1D9,university of edinburgh
7F61581B,7F025FA1,05E1B1D9,university of edinburgh
7F635511,84D8D966,0554A5A7,community supported agriculture
7F63D997,13F42EF8,075CFC38,university of north texas
7F649FCA,11436681,031AD993,institute for the protection and security of the citizen
7F649FCA,7CB13EE7,031AD993,institute for the protection and security of the citizen
7F64D23E,7E412602,,
7F660233,82B97EFC,4FF45383,ibm
7F660233,81B8EBB9,4FF45383,ibm
7F660233,7E7A3A69,0966B229,university of illinois at urbana champaign
7F660233,7F8EAE25,0966B229,university of illinois at urbana champaign
7F674047,7D5D7761,04B01E55,dresden university of technology
7F674047,7C4B9166,,
7F674047,7B41D006,,
7F6772DD,76AB175A,,
7F6772DD,8111643E,,
7F677E6E,7197377B,373A6845,leipzig university
7F680FF9,7DE9AEAE,,
7F680FF9,8001CDB7,,
7F680FF9,28C3EEB4,,
7F680FF9,78011984,,
7F680FF9,77BE4202,,
7F68E2F0,8243F431,022C163F,magna graecia university
7F68E2F0,7E32DD88,0B0ADEB6,university of toronto
7F68E2F0,8585CFD2,4FF45383,ibm
7F697040,7A1FCC43,04C1EC81,university of guelph
7F697040,0778C05F,04C1EC81,university of guelph
7F6A673F,7EB80123,07CA5884,georgia institute of technology
7F6A673F,806173D7,07CA5884,georgia institute of technology
7F6C6C30,80C6E00D,0698C4D9,infosys
7F6C6C30,5948EFF2,0698C4D9,infosys
7F6C6C30,8100658B,0698C4D9,infosys
7F6C6C30,861473C3,0C59F9D2,indian institute of information technology design and manufacturing jabalpur
7F6D9D3E,79283DBD,0389C918,instituto politecnico nacional
7F6D9D3E,7D3BC847,4FF45383,ibm
7F6D9D3E,76354B45,4FF45383,ibm
7F6D9D3E,79142CDF,4FF45383,ibm
7F6EA77F,82198C6B,0C01DCFD,university of washington
7F6EA77F,216E60E4,0C01DCFD,university of washington
7F6EA77F,4BFF66B8,0C01DCFD,university of washington
7F6EA77F,7684F547,0C01DCFD,university of washington
7F6EC6A2,85070579,0134B592,peking university
7F6EC6A2,7FD158F5,0134B592,peking university
7F6EC6A2,7FD78E52,0966B229,university of illinois at urbana champaign
7F6F177B,800BF814,09368EC9,university of california santa barbara
7F6F97AC,802BCCD5,350410CF,university of hong kong
7F6F97AC,81726D6F,350410CF,university of hong kong
7F6F97AC,82E72A81,350410CF,university of hong kong
7F7162ED,8629950D,0922AB66,kaiserslautern university of technology
7F7162ED,131E99ED,0922AB66,kaiserslautern university of technology
7F71AE3E,7E4A5CFE,,
7F71AE3E,1EF0234D,,
7F71AE3E,179E26D3,,
7F71AE3E,018D81F3,,
7F71AE3E,80EEF9BD,,
7F7527E6,8126E4B2,04FB01B8,universidade nova de lisboa
7F7527E6,85A27C0A,04FB01B8,universidade nova de lisboa
7F7527E6,85DA4192,07BC3356,university of vienna
7F76B900,074FF37B,06194FDE,rutgers university
7F7854EA,7F2F3C2C,0B66187C,university of hull
7F7854EA,7FDEBD3E,0B66187C,university of hull
7F7854EA,7DAAEE0A,0B66187C,university of hull
7F7854EA,8136F1C4,0C38D521,kingston university
7F7B3425,7E46FD76,0A97E0C1,the chinese university of hong kong
7F7B3425,7F813F31,0A97E0C1,the chinese university of hong kong
7F7DE180,7C7EC5E7,01A8C383,university of michigan
7F7DE180,76728A9A,081E3F30,harvard university
7F7E6FBC,5A844C9D,01A8C383,university of michigan
7F7EF2B6,06203A04,05C86094,stanford university
7F7EF2B6,0C07A6C6,05C86094,stanford university
7F7EF2B6,84762B3F,05C86094,stanford university
7F7EF2B6,7EAEC6F9,05C86094,stanford university
7F80CF44,8359D325,0B185497,lehigh university
7F80CF44,8009229E,0B185497,lehigh university
7F811D3F,7D46F4C0,,
7F811D3F,7A0F6B8F,,
7F811D3F,7A2DA240,,
7F811D3F,0E1E327C,,
7F81C5FF,76BDF63B,0975D0C0,university of peloponnese
7F82A269,7FF11D2C,0134B592,peking university
7F82A269,80E9D133,0134B592,peking university
7F82D1A3,83E56DAC,,
7F82D1A3,7ED163E6,,
7F83122F,112FDE1E,4FF45383,ibm
7F83122F,104A3A20,0619822C,karlsruhe institute of technology
7F8314B8,7A0E802F,0B00BA67,national institute of informatics
7F8314B8,804A6DD6,04634070,national institute of advanced industrial science and technology
7F8314B8,857E50DC,04634070,national institute of advanced industrial science and technology
7F831680,800BF814,09368EC9,university of california santa barbara
7F831680,7E689FB7,09368EC9,university of california santa barbara
7F831680,8150A0FF,09368EC9,university of california santa barbara
7F846A96,80FE63A6,02B1C5D7,university of calabria
7F846A96,7B79921C,02B1C5D7,university of calabria
7F846A96,758E0BDD,02B1C5D7,university of calabria
7F85FA03,7A8D36D0,035F81F4,monash university
7F85FA03,733B12A9,035F81F4,monash university
7F85FA03,7CBE0517,035F81F4,monash university
7F85FA03,082C1458,02AFF078,university of florence
7F869CFB,7F460CEA,,
7F869CFB,7C7ED679,,
7F869CFB,299724DF,,
7F869CFB,809A4171,,
7F86DF79,84FB6F18,33E37995,spacelabs healthcare
7F86DF79,699555A8,33E37995,spacelabs healthcare
7F86DF79,84A4979C,33E37995,spacelabs healthcare
7F872D90,82EE58EF,0A2510E5,university of pittsburgh
7F8AE598,84EF43A5,4FF45383,ibm
7F8AE598,817866DE,4FF45383,ibm
7F8B7C06,7C86FAD3,,
7F8DDFCE,0EBE528E,0486EC92,free university of berlin
7F8E1901,811B4ECD,0134B592,peking university
7F8F6E80,836BCAFC,0C01DCFD,university of washington
7F8F6E80,78BCF69C,4FF45383,ibm
7F8F6E80,75D9D7C5,4FF45383,ibm
7F8F6E80,848EAE8C,4FF45383,ibm
7F8F6E80,7F641B58,4FF45383,ibm
7F8F6E80,7CE730CA,4FF45383,ibm
7F9071A0,84D44BFC,00A65A75,james i university
7F9071A0,7DC6FDE1,08EF476D,max planck society
7F9071A0,80457D22,08EF476D,max planck society
7F9071A0,84F548D3,08EF476D,max planck society
7F9071A0,811D1538,08EF476D,max planck society
7F90FDCB,82B33CB0,0966B229,university of illinois at urbana champaign
7F90FDCB,7FB08BF7,0966B229,university of illinois at urbana champaign
7F92119C,8359D325,0B185497,lehigh university
7F92119C,80AC9F9B,0B185497,lehigh university
7F92119C,813B24D7,0B185497,lehigh university
7F92170B,77F77067,09DC92C5,indiana university bloomington
7F924D9A,1487F13D,055DA639,national institute of information and communications technology
7F924D9A,4B7778BC,,
7F924D9A,00F08C17,,
7F9292A1,7DD2B7A0,4FF45383,ibm
7F9292A1,7D2C1A3A,4FF45383,ibm
7F9292A1,7C23B7C8,4FF45383,ibm
7F9292A1,7D110A24,017C99DB,fudan university
7F9292A1,7DDA7A0B,017C99DB,fudan university
7F932700,82D47B1A,,
7F932700,104210AF,,
7F9371FC,7F05C591,0A97E0C1,the chinese university of hong kong
7F9371FC,7E717172,0A97E0C1,the chinese university of hong kong
7F938FA7,7D8FCD39,04281A41,university of chile
7F97CC99,7EC54A4C,4FF45383,ibm
7F9825A1,022BB7D8,0BC7337B,national research council
7F9825A1,7DB5D81F,0BC7337B,national research council
7F9825A1,0947B9F8,0BC7337B,national research council
7F98F2EB,1EF0234D,0389C918,instituto politecnico nacional
7F98F2EB,2B743F26,0389C918,instituto politecnico nacional
7F98F2EB,018D81F3,0389C918,instituto politecnico nacional
7F98F2EB,7C8F29F3,0389C918,instituto politecnico nacional
7F9B65A3,8296C7FA,083839C7,north carolina state university
7F9B65A3,7271F1CA,083839C7,north carolina state university
7F9D2D17,7CEEB6F3,4FF45383,ibm
7F9EB054,86332B50,05E3A62F,university of the aegean
7FA0515A,8065D774,04B999C0,university of maryland baltimore county
7FA0515A,7B28F696,04B999C0,university of maryland baltimore county
7FA0515A,3C993E9B,04B999C0,university of maryland baltimore county
7FA0515A,81751646,04B999C0,university of maryland baltimore county
7FA0515A,7C43BB6E,04B999C0,university of maryland baltimore county
7FA0515A,0FC9E9F8,04B999C0,university of maryland baltimore county
7FA17B3F,78DD8FF6,090B77B3,university of waterloo
7FA17B3F,1582D277,090B77B3,university of waterloo
7FA22F7E,280CCA14,,
7FA22F7E,7F6044D2,,
7FA39FA0,3FCCC97A,0754B26A,istituto di scienza e tecnologie dell informazione
7FA39FA0,62606AFB,0754B26A,istituto di scienza e tecnologie dell informazione
7FA39FA0,7F3379C0,0754B26A,istituto di scienza e tecnologie dell informazione
7FA39FA0,291EFBA8,0754B26A,istituto di scienza e tecnologie dell informazione
7FA3ED19,80D7E6FD,0B0ADEB6,university of toronto
7FA3ED19,0386DB87,05E1B1D9,university of edinburgh
7FA4A598,7F09362A,03839B48,case western reserve university
7FA4A598,7B27B8B2,03839B48,case western reserve university
7FA53B90,7DBC92AE,0134B592,peking university
7FA5A4D8,7FF11D2C,0134B592,peking university
7FA5E812,78628041,0C0FE15D,offis
7FA5E812,7B25BF69,07BDC4B0,university of oldenburg
7FA6B377,7E61D5F6,0259891E,university of illinois at chicago
7FA6B377,7E41D1B1,0259891E,university of illinois at chicago
7FA6B377,7CE8E9A9,0259891E,university of illinois at chicago
7FA7317E,588ABCD2,06041575,university college dublin
7FA7317E,7D0ED6A3,06041575,university college dublin
7FA7317E,7F2821D0,06041575,university college dublin
7FA740C8,79F9A56A,0C01DCFD,university of washington
7FA8586A,80E831F7,08EF476D,max planck society
7FA8586A,3CEB330E,08EF476D,max planck society
7FA8586A,1EAFC7AC,08EF476D,max planck society
7FA8586A,7B069878,08EF476D,max planck society
7FA8586A,0A716934,4F076E00,siemens
7FAC2ED9,12D545BB,003E7116,graz university of technology
7FAC2ED9,638AE710,018C5555,university of wurzburg
7FAD021A,07598D4A,09E1988B,university of melbourne
7FAD021A,810FB491,09E1988B,university of melbourne
7FAFD206,7D23DE93,5019D871,los alamos national laboratory
7FAFD206,7D0C6C50,5019D871,los alamos national laboratory
7FAFD206,7F0EBC2D,5019D871,los alamos national laboratory
7FAFD206,5BB208E4,5019D871,los alamos national laboratory
7FAFD206,05D2DB2D,5019D871,los alamos national laboratory
7FB36E3D,8476C1EF,0C01DCFD,university of washington
7FB36E3D,7E442D62,0C01DCFD,university of washington
7FB36E3D,59B4CED3,0C01DCFD,university of washington
7FB47822,7FEBFF9B,4FF45383,ibm
7FB47822,28378B10,4FF45383,ibm
7FB47822,0C8D89CC,4FF45383,ibm
7FB47822,58D964C4,4FF45383,ibm
7FB47822,81341DF5,4FF45383,ibm
7FB47822,8105CD82,4FF45383,ibm
7FB480D3,0E72F85D,4F10C1EB,french institute for research in computer science and automation
7FB51F42,04D5B9D0,,
7FB58D7E,787AA2A9,0AC1438B,university of bremen
7FB58D7E,7EF01633,0AC1438B,university of bremen
7FB80B96,789BFCF3,0619822C,karlsruhe institute of technology
7FB80B96,0E23D6D1,0619822C,karlsruhe institute of technology
7FB80B96,751BE26A,0619822C,karlsruhe institute of technology
7FB8803F,81588652,0BF77E37,hong kong university of science and technology
7FB8803F,7E52120D,0BF77E37,hong kong university of science and technology
7FB8D15C,7ED8B525,0966B229,university of illinois at urbana champaign
7FB8D15C,80509AFE,0966B229,university of illinois at urbana champaign
7FBAD6F3,84A2FACF,4FF45383,ibm
7FBAD6F3,80E42251,,
7FBB8159,7DCB5D0C,4FF45383,ibm
7FBB8159,7E0FB98C,4FF45383,ibm
7FBB8159,7A721372,4FF45383,ibm
7FBB8159,29E50F1F,4FF45383,ibm
7FBBDE52,84873FA8,,
7FBBDE52,67C57DD1,,
7FBCA503,7F81E9DC,,
7FBCA503,856C7FA0,,
7FBCA503,85682CAB,,
7FC05013,7E61D5F6,0259891E,university of illinois at chicago
7FC05013,80BAA7B0,0259891E,university of illinois at chicago
7FC084B5,787640DE,056FA77A,university of haifa
7FC084B5,022EDD38,056FA77A,university of haifa
7FC0C74C,12347F2B,01F164D0,ghent university
7FC0C74C,13A66129,01F164D0,ghent university
7FC0C74C,6EDF5D78,01F164D0,ghent university
7FC0C74C,75F1EB7C,01F164D0,ghent university
7FC0C74C,777E420F,01F164D0,ghent university
7FC24B5C,75385710,08B17323,vienna university of technology
7FC3A5BA,7AACC4E6,0C01DCFD,university of washington
7FC4BCAD,80695D45,05282E0D,university of texas at austin
7FC4BCAD,7EE5FF41,05282E0D,university of texas at austin
7FC4BCAD,00862132,05282E0D,university of texas at austin
7FC4E3ED,7665495C,05A3DA1F,university of twente
7FC4E3ED,7D955D82,05A3DA1F,university of twente
7FC4E3ED,8289A253,07CA5884,georgia institute of technology
7FC5B747,7F58152F,4FF45383,ibm
7FC5B747,7CE1612F,05A7778B,ecole nationale superieure d informatique et de mathematiques appliquees de grenoble
7FC7AE18,7C16CB32,0480FA93,masdar institute of science and technology
7FC7AE18,7536C27B,0480FA93,masdar institute of science and technology
7FC7AE18,809E0043,0480FA93,masdar institute of science and technology
7FC7AE18,1C2AD895,0480FA93,masdar institute of science and technology
7FC7AE18,7FA8F055,0480FA93,masdar institute of science and technology
7FC7AE18,0BF0FBAD,0480FA93,masdar institute of science and technology
7FC7F47F,7DD698F5,08B4FEC0,university of texas pan american
7FC7F47F,7F25F394,350410CF,university of hong kong
7FC7F47F,8113B359,0A97E0C1,the chinese university of hong kong
7FC8DF5A,80F05F59,02B1C5D7,university of calabria
7FC97B69,13FE756D,0B0ADEB6,university of toronto
7FC9EF68,7E29D566,090B77B3,university of waterloo
7FC9EF68,80083811,05282E0D,university of texas at austin
7FC9EF68,814661AE,05282E0D,university of texas at austin
7FC9EF68,801EA4E6,05282E0D,university of texas at austin
7FC9EF68,7F1A8A74,05282E0D,university of texas at austin
7FCACE3B,7D9A254F,,
7FCACE3B,8621BF87,,
7FCACE3B,85C7FE4A,,
7FCB61F9,0D3D6B0B,373A6845,leipzig university
7FCB61F9,8635C2F8,,
7FCB61F9,72010887,,
7FCC2A87,7EA2751C,,
7FCC6655,85171A4C,,
7FCC6655,2D78539F,,
7FCC6655,0073986F,,
7FCD98CF,7D08328B,038CB6F6,stony brook university
7FCD98CF,8288BD19,038CB6F6,stony brook university
7FCD98CF,4917B750,038CB6F6,stony brook university
7FCD98CF,7E1A9816,038CB6F6,stony brook university
7FCFB2BC,80A5B227,0966B229,university of illinois at urbana champaign
7FCFB2BC,7DD32DD7,0966B229,university of illinois at urbana champaign
7FCFB2BC,80509AFE,0966B229,university of illinois at urbana champaign
7FD062B2,803ED837,,
7FD062B2,8346B5A0,,
7FD062B2,7D2C8A28,,
7FD12DE3,7E61D5F6,0259891E,university of illinois at chicago
7FD12DE3,7D74F68F,0259891E,university of illinois at chicago
7FD2ED45,7F09362A,03839B48,case western reserve university
7FD2ED45,7B27B8B2,03839B48,case western reserve university
7FD3895D,7F75CF5C,,
7FD3895D,83E9BF6F,,
7FD3895D,7E04C3B3,,
7FD4CA46,43554DF6,4FF45383,ibm
7FD4E2CC,7FD11E57,500B3463,oracle corporation
